Sender,Message,Date,Timestamp,Flirt_Label,Predicted_Flirt_Label,Predicted_Flirt,Hour,Media_Flag,Missed_Call_Flag
Anna,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,2025-07-18,2025-07-18 17:26:00,0,0,Not Flirt,17,0,0
Anna,Have you been practising your curtsey?,2025-11-08,2025-11-08 14:58:00,0,0,Not Flirt,14,0,0
Anna,No. I dont want to hear anything,2025-09-26,2025-09-26 08:36:00,0,0,Not Flirt,8,0,0
Anna,Go chase after her and run her over while she's crossing the street,2025-03-27,2025-03-27 22:07:00,0,0,Not Flirt,22,0,0
Anna,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,2025-06-21,2025-06-21 20:21:00,0,0,Not Flirt,20,0,0
Anna,Yeah I'll try to scrounge something up,2025-07-20,2025-07-20 06:29:00,0,0,Not Flirt,6,0,0
Anna,"Merry Christmas to you too babe, i love ya *kisses*",2025-10-08,2025-10-08 08:51:00,1,1,Flirt,8,0,0
Anna,Friends that u can stay on fb chat with,2025-06-05,2025-06-05 18:29:00,0,0,Not Flirt,18,0,0
Anna,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",2025-04-15,2025-04-15 06:38:00,0,0,Not Flirt,6,0,0
Anna,I did. One slice and one breadstick. Lol,2025-10-18,2025-10-18 10:26:00,0,0,Not Flirt,10,0,0
Isaac,You have WON a guaranteed Ã¥Â£1000 cash or a Ã¥Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,2025-11-20,2025-11-20 14:27:00,0,0,Not Flirt,14,0,0
Isaac,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,2025-06-28,2025-06-28 14:50:00,0,0,Not Flirt,14,0,0
Anna,Yup,2025-01-11,2025-01-11 13:14:00,0,0,Not Flirt,13,0,0
Anna,No rushing. I'm not working. I'm in school so if we rush we go hungry.,2025-07-02,2025-07-02 21:47:00,0,0,Not Flirt,21,0,0
Anna,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",2025-11-21,2025-11-21 15:04:00,1,1,Flirt,15,0,0
Anna,How is it possible to teach you. And where.,2025-12-28,2025-12-28 00:31:00,0,0,Not Flirt,0,0,0
Anna,"Aight, let me know when you're gonna be around usf",2025-05-27,2025-05-27 13:51:00,0,0,Not Flirt,13,0,0
Anna,"Nah man, my car is meant to be crammed full of people",2025-02-25,2025-02-25 01:56:00,0,0,Not Flirt,1,0,0
Isaac,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,2025-07-28,2025-07-28 23:34:00,0,0,Not Flirt,23,0,0
Anna,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,2025-10-31,2025-10-31 06:19:00,0,0,Not Flirt,6,0,0
Anna,May i call You later Pls,2025-12-11,2025-12-11 22:40:00,0,0,Not Flirt,22,0,0
Isaac,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,2025-01-20,2025-01-20 04:54:00,0,0,Not Flirt,4,0,0
Anna,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,2025-04-17,2025-04-17 06:53:00,0,0,Not Flirt,6,0,0
Anna,I cant pick the phone right now. Pls send a message,2025-06-24,2025-06-24 12:22:00,0,0,Not Flirt,12,0,0
Anna,Our Prasanth ettans mother passed away last night. Just pray for her and family.,2025-02-06,2025-02-06 03:55:00,0,0,Not Flirt,3,0,0
Anna,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,2025-11-20,2025-11-20 13:12:00,0,0,Not Flirt,13,0,0
Isaac,Todays Voda numbers ending with 7634 are selected to receive a Ã¥Â£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,2025-02-11,2025-02-11 05:42:00,0,0,Not Flirt,5,0,0
Isaac,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Ã¥Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",2025-08-31,2025-08-31 21:57:00,0,0,Not Flirt,21,0,0
Anna,Ya even those cookies have jelly on them,2025-12-02,2025-12-02 07:50:00,0,0,Not Flirt,7,0,0
Anna,You still around? Looking to pick up later,2025-09-08,2025-09-08 04:59:00,0,0,Not Flirt,4,0,0
Isaac,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,2025-10-06,2025-10-06 15:35:00,0,0,Not Flirt,15,0,0
Anna,ARR birthday today:) i wish him to get more oscar.,2025-04-07,2025-04-07 08:33:00,0,0,Not Flirt,8,0,0
Anna,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,2025-10-30,2025-10-30 02:00:00,0,0,Not Flirt,2,0,0
Anna,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",2025-06-02,2025-06-02 23:21:00,0,0,Not Flirt,23,0,0
Anna,I'm done. C Ã_ there.,2025-01-23,2025-01-23 16:41:00,0,0,Not Flirt,16,0,0
Anna,Where wuld I be without my baby? The thought alone mite break me and I donÃ¥Ãt wanna go crazy but everyboy needs his lady xxxxxxxx,2025-05-15,2025-05-15 00:19:00,1,1,Flirt,0,0,0
Anna,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,2025-05-08,2025-05-08 21:48:00,0,0,Not Flirt,21,0,0
Anna,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",2025-07-10,2025-07-10 11:40:00,0,0,Not Flirt,11,0,0
Anna,U dun say so early hor... U c already then say...,2025-04-07,2025-04-07 21:46:00,0,0,Not Flirt,21,0,0
Anna,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,2025-06-18,2025-06-18 21:25:00,0,0,Not Flirt,21,0,0
Anna,When are you going to ride your bike?,2025-06-06,2025-06-06 09:35:00,0,0,Not Flirt,9,0,0
Isaac,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, Ã¥Â£1.50 to rcv",2025-04-30,2025-04-30 13:00:00,1,1,Flirt,13,0,0
Anna,Dont talk to him ever ok its my word.,2025-09-12,2025-09-12 05:23:00,0,0,Not Flirt,5,0,0
Isaac,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. Ã¥Â£1.50 SP:Tyrone,2025-04-22,2025-04-22 17:33:00,0,0,Not Flirt,17,0,0
Anna,Am only searching for good dual sim mobile pa.,2025-10-07,2025-10-07 14:06:00,0,0,Not Flirt,14,0,0
Isaac,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,2025-04-02,2025-04-02 19:27:00,1,1,Flirt,19,0,0
Anna,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,2025-11-12,2025-11-12 17:23:00,0,0,Not Flirt,17,0,0
Anna,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",2025-05-14,2025-05-14 10:53:00,0,0,Not Flirt,10,0,0
Anna,You sure your neighbors didnt pick it up,2025-01-16,2025-01-16 04:10:00,0,0,Not Flirt,4,0,0
Anna,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,2025-02-25,2025-02-25 00:17:00,0,0,Not Flirt,0,0,0
Anna,Hows the street where the end of library walk is?,2025-10-22,2025-10-22 08:21:00,0,0,Not Flirt,8,0,0
Anna,Neshanth..tel me who r u?,2025-11-15,2025-11-15 08:39:00,0,0,Not Flirt,8,0,0
Anna,Are you willing to go for apps class.,2025-03-19,2025-03-19 15:14:00,0,0,Not Flirt,15,0,0
Isaac,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,2025-08-08,2025-08-08 21:44:00,0,0,Not Flirt,21,0,0
Anna,K..k..i'm also fine:)when will you complete the course?,2025-07-29,2025-07-29 18:40:00,0,0,Not Flirt,18,0,0
Anna,When you came to hostel.,2025-02-19,2025-02-19 02:53:00,0,0,Not Flirt,2,0,0
Anna,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,2025-06-15,2025-06-15 03:51:00,0,0,Not Flirt,3,0,0
Anna,Ok lor.,2025-09-11,2025-09-11 08:39:00,0,0,Not Flirt,8,0,0
Anna,Sorry de i went to shop.,2025-12-20,2025-12-20 00:17:00,0,0,Not Flirt,0,0,0
Isaac,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,2025-11-06,2025-11-06 10:46:00,0,0,Not Flirt,10,0,0
Anna,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,2025-02-06,2025-02-06 00:14:00,1,1,Flirt,0,0,0
Anna,Sorry. || mail? || ,2025-03-28,2025-03-28 22:54:00,0,0,Not Flirt,22,0,0
Anna,Pls i wont belive god.not only jesus.,2025-06-09,2025-06-09 14:05:00,0,0,Not Flirt,14,0,0
Anna,I uploaded mine to Facebook,2025-02-25,2025-02-25 06:03:00,0,0,Not Flirt,6,0,0
Anna,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,2025-07-28,2025-07-28 10:39:00,0,0,Not Flirt,10,0,0
Anna,Delhi and chennai still silent.,2025-01-04,2025-01-04 11:25:00,0,0,Not Flirt,11,0,0
Anna,I'm job profile seems like bpo..,2025-02-11,2025-02-11 17:32:00,0,0,Not Flirt,17,0,0
Anna,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",2025-01-18,2025-01-18 13:32:00,0,0,Not Flirt,13,0,0
Anna,Are you this much buzy,2025-04-19,2025-04-19 02:06:00,0,0,Not Flirt,2,0,0
Anna,Will Ã_ b going to esplanade fr home?,2025-10-06,2025-10-06 07:13:00,0,0,Not Flirt,7,0,0
Isaac,"Final Chance! Claim ur Ã¥Â£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. Ã¥Â£3.00 Subs 16",2025-03-06,2025-03-06 23:29:00,0,0,Not Flirt,23,0,0
Anna,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",2025-12-27,2025-12-27 07:51:00,0,0,Not Flirt,7,0,0
Anna,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",2025-04-09,2025-04-09 15:01:00,0,0,Not Flirt,15,0,0
Anna,How are you with moneY...as in to you...money aint a thing....how are you sha!,2025-01-17,2025-01-17 16:47:00,0,0,Not Flirt,16,0,0
Anna,"Lets use it next week, princess :)",2025-05-03,2025-05-03 16:14:00,0,0,Not Flirt,16,0,0
Anna,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,2025-10-01,2025-10-01 03:07:00,0,0,Not Flirt,3,0,0
Anna,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,2025-02-09,2025-02-09 05:25:00,0,0,Not Flirt,5,0,0
Anna,How many times i told in the stage all use to laugh. You not listen aha.,2025-01-27,2025-01-27 12:56:00,0,0,Not Flirt,12,0,0
Anna,"Sorry battery died, yeah I'm here",2025-11-07,2025-11-07 01:27:00,0,0,Not Flirt,1,0,0
Anna,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",2025-08-05,2025-08-05 06:20:00,0,0,Not Flirt,6,0,0
Anna,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,2025-05-06,2025-05-06 12:04:00,0,0,Not Flirt,12,0,0
Anna,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,2025-10-04,2025-10-04 01:10:00,0,0,Not Flirt,1,0,0
Isaac,Congratulations YOU'VE Won. You're a Winner in our August Ã¥Â£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,2025-11-05,2025-11-05 05:32:00,0,0,Not Flirt,5,0,0
Anna,Oh wow thats gay. Will firmware update help,2025-05-12,2025-05-12 07:45:00,1,1,Flirt,7,0,0
Anna,"Good stuff, will do.",2025-07-24,2025-07-24 23:27:00,0,0,Not Flirt,23,0,0
Anna,Sure! I am driving but will reach my destination soon.,2025-01-05,2025-01-05 07:42:00,0,0,Not Flirt,7,0,0
Anna,Lol alright i was thinkin that too haha,2025-04-22,2025-04-22 23:16:00,0,0,Not Flirt,23,0,0
Isaac,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,2025-08-06,2025-08-06 09:05:00,0,0,Not Flirt,9,0,0
Anna,Can you talk with me..,2025-03-14,2025-03-14 05:01:00,0,0,Not Flirt,5,0,0
Anna,Must come later.. I normally bathe him in da afternoon mah..,2025-12-28,2025-12-28 19:22:00,0,0,Not Flirt,19,0,0
Anna,Not course. Only maths one day one chapter with in one month we can finish.,2025-12-21,2025-12-21 11:26:00,0,0,Not Flirt,11,0,0
Anna,So i asked how's anthony. Dad. And your bf,2025-04-05,2025-04-05 06:40:00,0,0,Not Flirt,6,0,0
Anna,....photoshop makes my computer shut down.,2025-05-25,2025-05-25 20:58:00,0,0,Not Flirt,20,0,0
Anna,U're welcome... Caught u using broken english again...,2025-03-11,2025-03-11 10:25:00,0,0,Not Flirt,10,0,0
Anna,JADE ITS PAUL. Y DIDNÃ¥ÃT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,2025-07-04,2025-07-04 02:34:00,0,0,Not Flirt,2,0,0
Anna,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,2025-02-15,2025-02-15 12:35:00,0,0,Not Flirt,12,0,0
Anna,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,2025-05-23,2025-05-23 21:34:00,0,0,Not Flirt,21,0,0
Anna,Thts wat Wright Brother did to fly..,2025-07-22,2025-07-22 19:35:00,0,0,Not Flirt,19,0,0
Anna,They finally came to fix the ceiling.,2025-08-12,2025-08-12 10:51:00,0,0,Not Flirt,10,0,0
Anna,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",2025-08-06,2025-08-06 20:05:00,1,1,Flirt,20,0,0
Isaac,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",2025-03-23,2025-03-23 01:51:00,1,1,Flirt,1,0,0
Anna,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",2025-10-17,2025-10-17 05:57:00,0,0,Not Flirt,5,0,0
Anna,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",2025-09-10,2025-09-10 14:11:00,1,1,Flirt,14,0,0
Isaac,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,2025-10-02,2025-10-02 22:53:00,0,0,Not Flirt,22,0,0
Anna,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,2025-06-20,2025-06-20 22:39:00,0,0,Not Flirt,22,0,0
Anna,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,2025-11-22,2025-11-22 19:31:00,0,0,Not Flirt,19,0,0
Anna,"What will we do in the shower, baby?",2025-05-23,2025-05-23 12:02:00,1,1,Flirt,12,0,0
Anna,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,2025-10-22,2025-10-22 04:07:00,0,0,Not Flirt,4,0,0
Isaac,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,2025-03-16,2025-03-16 13:17:00,0,0,Not Flirt,13,0,0
Anna,Can do lor...,2025-04-01,2025-04-01 12:04:00,0,0,Not Flirt,12,0,0
Anna,"Yup. Anything lor, if u dun wan it's ok...",2025-07-12,2025-07-12 10:04:00,0,0,Not Flirt,10,0,0
Anna,"Sir, I am waiting for your mail.",2025-07-23,2025-07-23 01:02:00,0,0,Not Flirt,1,0,0
Anna,Can u look 4 me in da lib i got stuff havent finish yet.,2025-09-30,2025-09-30 10:52:00,0,0,Not Flirt,10,0,0
Isaac,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp Ã¥Â£1.50/msg.,2025-04-19,2025-04-19 18:56:00,0,0,Not Flirt,18,0,0
Anna,That's a sAnnae! Maybe cld meet for few hrs tomo?,2025-11-15,2025-11-15 13:26:00,0,0,Not Flirt,13,0,0
Anna,U still painting ur wall?,2025-05-01,2025-05-01 14:16:00,0,0,Not Flirt,14,0,0
Anna,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ã_ not interested.,2025-07-15,2025-07-15 03:10:00,0,0,Not Flirt,3,0,0
Anna,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,2025-12-07,2025-12-07 04:22:00,0,0,Not Flirt,4,0,0
Anna,Did you show him and wot did he say or could u not c him 4 dust?,2025-07-17,2025-07-17 00:50:00,0,0,Not Flirt,0,0,0
Isaac,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,2025-09-06,2025-09-06 23:57:00,0,0,Not Flirt,23,0,0
Anna,Jus came back fr lunch wif my sis only. U leh?,2025-11-28,2025-11-28 16:17:00,0,0,Not Flirt,16,0,0
Anna,2 laptop... I noe infra but too slow lar... I wan fast one,2025-12-22,2025-12-22 17:36:00,0,0,Not Flirt,17,0,0
Anna,I need details about that online job.,2025-07-02,2025-07-02 10:48:00,0,0,Not Flirt,10,0,0
Anna,R u saying i should re order the slippers cos i had to pay for returning it.,2025-06-02,2025-06-02 08:49:00,0,0,Not Flirt,8,0,0
Anna,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",2025-03-14,2025-03-14 03:32:00,0,0,Not Flirt,3,0,0
Anna,"That's very rude, you on campus?",2025-07-16,2025-07-16 07:39:00,0,0,Not Flirt,7,0,0
Anna,That depends. How would you like to be treated? :),2025-12-02,2025-12-02 05:17:00,0,0,Not Flirt,5,0,0
Isaac,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",2025-06-27,2025-06-27 23:14:00,0,0,Not Flirt,23,0,0
Isaac,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",2025-05-08,2025-05-08 09:52:00,0,0,Not Flirt,9,0,0
Anna,He telling not to tell any one. If so treat for me hi hi hi,2025-02-09,2025-02-09 10:58:00,0,0,Not Flirt,10,0,0
Anna,This single single answers are we fighting? Plus i said am broke and you didnt reply,2025-05-23,2025-05-23 10:56:00,0,0,Not Flirt,10,0,0
Isaac,You have won a guaranteed Ã¥Â£200 award or even Ã¥Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,2025-03-28,2025-03-28 15:36:00,0,0,Not Flirt,15,0,0
Isaac,SMS. ac sun0819 posts HELLO:\You seem cool,2025-12-23,2025-12-23 12:11:00,0,0,Not Flirt,12,0,0
Anna,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",2025-07-12,2025-07-12 17:52:00,0,0,Not Flirt,17,0,0
Anna,Carlos'll be here in a minute if you still need to buy,2025-02-20,2025-02-20 06:54:00,0,0,Not Flirt,6,0,0
Anna,"How long before you get reply, just defer admission til next semester",2025-01-25,2025-01-25 21:39:00,1,1,Flirt,21,0,0
Isaac,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or Ã¥Â£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,2025-11-07,2025-11-07 13:42:00,0,0,Not Flirt,13,0,0
Anna,Ok then i come n pick u at engin?,2025-12-07,2025-12-07 00:09:00,0,0,Not Flirt,0,0,0
Anna,You got called a tool?,2025-10-06,2025-10-06 13:48:00,0,0,Not Flirt,13,0,0
Anna,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,2025-02-15,2025-02-15 11:52:00,0,0,Not Flirt,11,0,0
Anna,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),2025-02-06,2025-02-06 04:11:00,0,0,Not Flirt,4,0,0
